Site_ID,sampledate,Q_cfs,TotP_mgL,TotP_lbday
USGS_5427910,1/1/2014,19.2,0.0631,6.54
USGS_5427910,1/2/2014,19.5,0.0633,6.68
USGS_5427910,1/3/2014,19.7,0.0636,6.75
USGS_5427910,1/4/2014,19.7,0.0638,6.77
USGS_5427910,1/5/2014,19.8,0.064,6.84
USGS_5427910,1/6/2014,19.7,0.0642,6.82
USGS_5427910,1/7/2014,19.7,0.0645,6.85
USGS_5427910,1/8/2014,19.8,0.0647,6.91
USGS_5427910,1/9/2014,19.8,0.0649,6.94
USGS_5427910,1/10/2014,19.8,0.0652,6.96
USGS_5427910,1/11/2014,19.9,0.0654,7.03
USGS_5427910,1/12/2014,20,0.0656,7.1
USGS_5427910,1/13/2014,20,0.0659,7.12
USGS_5427910,1/14/2014,20.2,0.0661,7.23
USGS_5427910,1/15/2014,20.3,0.0663,7.26
USGS_5427910,1/16/2014,20.4,0.0666,7.33
USGS_5427910,1/17/2014,20.4,0.0668,7.36
USGS_5427910,1/18/2014,20.4,0.067,7.38
USGS_5427910,1/19/2014,20.4,0.0673,7.41
USGS_5427910,1/20/2014,20.4,0.0675,7.44
USGS_5427910,1/21/2014,19.9,0.0678,7.29
USGS_5427910,1/22/2014,19.3,0.068,7.1
USGS_5427910,1/23/2014,19.2,0.0683,7.07
USGS_5427910,1/24/2014,19.1,0.0685,7.05
USGS_5427910,1/25/2014,19.1,0.0688,7.08
USGS_5427910,1/26/2014,19.3,0.069,7.19
USGS_5427910,1/27/2014,19.4,0.0692,7.26
USGS_5427910,1/28/2014,19.3,0.0695,7.26
USGS_5427910,1/29/2014,19.2,0.0698,7.23
USGS_5427910,1/30/2014,19.2,0.0697,7.22
USGS_5427910,1/31/2014,19.3,0.068,7.09
USGS_5427910,2/1/2014,19.3,0.0662,6.9
USGS_5427910,2/2/2014,19.3,0.0643,6.71
USGS_5427910,2/3/2014,19.3,0.0626,6.52
USGS_5427910,2/4/2014,19.2,0.0608,6.31
USGS_5427910,2/5/2014,19,0.0592,6.08
USGS_5427910,2/6/2014,18.9,0.0575,5.89
USGS_5427910,2/7/2014,18.8,0.056,5.69
USGS_5427910,2/8/2014,18.8,0.0544,5.53
USGS_5427910,2/9/2014,18.8,0.0529,5.38
USGS_5427910,2/10/2014,18.8,0.0514,5.23
USGS_5427910,2/11/2014,18.8,0.05,5.09
USGS_5427910,2/12/2014,18.6,0.0487,4.88
USGS_5427910,2/13/2014,18.1,0.0473,4.63
USGS_5427910,2/14/2014,18,0.046,4.47
USGS_5427910,2/15/2014,17.7,0.0448,4.29
USGS_5427910,2/16/2014,17.6,0.0435,4.14
USGS_5427910,2/17/2014,17.6,0.0423,4.03
USGS_5427910,2/18/2014,17.6,0.0412,3.92
USGS_5427910,2/19/2014,17.7,0.0403,3.86
USGS_5427910,2/20/2014,17,0.041,3.93
USGS_5427910,2/21/2014,33.8,0.042,7.66
USGS_5427910,2/22/2014,21.3,0.0431,4.95
USGS_5427910,2/23/2014,13.2,0.0442,3.16
USGS_5427910,2/24/2014,9.89,0.0453,2.43
USGS_5427910,2/25/2014,9.83,0.0465,2.46
USGS_5427910,2/26/2014,6.91,0.0477,1.78
USGS_5427910,2/27/2014,9.13,0.0489,2.41
USGS_5427910,2/28/2014,7.43,0.0501,2.01
USGS_5427910,3/1/2014,9.88,0.0514,2.74
USGS_5427910,3/2/2014,12.5,0.0527,3.55
USGS_5427910,3/3/2014,10.1,0.0541,2.94
USGS_5427910,3/4/2014,14.2,0.0554,4.25
USGS_5427910,3/5/2014,17.5,0.0568,5.36
USGS_5427910,3/6/2014,18.6,0.0583,5.86
USGS_5427910,3/7/2014,23.1,0.0617,7.73
USGS_5427910,3/8/2014,26.4,0.092,13.4
USGS_5427910,3/9/2014,31.9,0.15,26
USGS_5427910,3/10/2014,43,0.243,58.8
USGS_5427910,3/11/2014,119,0.505,364
USGS_5427910,3/12/2014,271,2.08,3050
USGS_5427910,3/13/2014,171,2.22,2050
USGS_5427910,3/14/2014,143,2.04,1570
USGS_5427910,3/15/2014,245,2.11,2800
USGS_5427910,3/16/2014,152,2.29,1880
USGS_5427910,3/17/2014,101,2.32,1210
USGS_5427910,3/18/2014,77.1,2.23,1050
USGS_5427910,3/19/2014,121,1.8,1170
USGS_5427910,3/20/2014,107,1.56,903
USGS_5427910,3/21/2014,76.5,1.3,540
USGS_5427910,3/22/2014,68.3,1.05,388
USGS_5427910,3/23/2014,50.6,0.865,237
USGS_5427910,3/24/2014,41.1,0.684,153
USGS_5427910,3/25/2014,30.6,0.464,77
USGS_5427910,3/26/2014,25.9,0.308,43.1
USGS_5427910,3/27/2014,25.6,0.186,25.8
USGS_5427910,3/28/2014,47,0.388,100
USGS_5427910,3/29/2014,42.2,1.05,239
USGS_5427910,3/30/2014,35.9,0.578,113
USGS_5427910,3/31/2014,34.4,0.352,65.3
USGS_5427910,4/1/2014,43.5,0.287,67.7
USGS_5427910,4/2/2014,33.5,0.241,43.7
USGS_5427910,4/3/2014,30,0.202,32.8
USGS_5427910,4/4/2014,31.4,0.183,31
USGS_5427910,4/5/2014,28,0.179,27
USGS_5427910,4/6/2014,25.2,0.175,23.8
USGS_5427910,4/7/2014,27.4,0.171,25.2
USGS_5427910,4/8/2014,30.8,0.167,27.7
USGS_5427910,4/9/2014,28,0.163,24.6
USGS_5427910,4/10/2014,27.9,0.159,24
USGS_5427910,4/11/2014,26.3,0.155,22
USGS_5427910,4/12/2014,26.1,0.152,21.4
USGS_5427910,4/13/2014,69.8,0.357,153
USGS_5427910,4/14/2014,168,0.701,665
USGS_5427910,4/15/2014,91.2,0.406,201
USGS_5427910,4/16/2014,71.2,0.318,123
USGS_5427910,4/17/2014,60.9,0.255,84.1
USGS_5427910,4/18/2014,49.8,0.206,55.5
USGS_5427910,4/19/2014,38.5,0.165,34.6
USGS_5427910,4/20/2014,34,0.135,24.7
USGS_5427910,4/21/2014,32.5,0.123,21.6
USGS_5427910,4/22/2014,29.9,0.116,18.7
USGS_5427910,4/23/2014,27,0.109,15.9
USGS_5427910,4/24/2014,33.1,0.103,18.3
USGS_5427910,4/25/2014,39,0.0966,20.4
USGS_5427910,4/26/2014,34.2,0.0909,16.8
USGS_5427910,4/27/2014,31.5,0.0856,14.5
USGS_5427910,4/28/2014,43.8,0.0943,23.6
USGS_5427910,4/29/2014,73.5,0.221,86.1
USGS_5427910,4/30/2014,57.1,0.271,83.8
USGS_5427910,5/1/2014,51.1,0.201,55.5
USGS_5427910,5/2/2014,43,0.186,43.4
USGS_5427910,5/3/2014,38.1,0.175,36.1
USGS_5427910,5/4/2014,33,0.165,29.5
USGS_5427910,5/5/2014,27.7,0.155,23.2
USGS_5427910,5/6/2014,23.8,0.146,18.8
USGS_5427910,5/7/2014,24.4,0.138,18.1
USGS_5427910,5/8/2014,23.4,0.13,16.4
USGS_5427910,5/9/2014,22.8,0.123,15.2
USGS_5427910,5/10/2014,20.7,0.117,13
USGS_5427910,5/11/2014,23.5,0.12,15.7
USGS_5427910,5/12/2014,55.9,0.33,108
USGS_5427910,5/13/2014,63.6,0.627,215
USGS_5427910,5/14/2014,43.1,0.5,118
USGS_5427910,5/15/2014,35.8,0.367,71.3
USGS_5427910,5/16/2014,28.8,0.275,43
USGS_5427910,5/17/2014,23.6,0.22,28.1
USGS_5427910,5/18/2014,20.3,0.176,19.3
USGS_5427910,5/19/2014,18.1,0.15,14.7
USGS_5427910,5/20/2014,18.5,0.147,14.6
USGS_5427910,5/21/2014,18.5,0.144,14.4
USGS_5427910,5/22/2014,17.1,0.142,13.1
USGS_5427910,5/23/2014,15.2,0.14,11.4
USGS_5427910,5/24/2014,16.2,0.137,12
USGS_5427910,5/25/2014,15.2,0.135,11.1
USGS_5427910,5/26/2014,27.1,0.133,14.2
USGS_5427910,5/27/2014,25.1,0.139,19.1
USGS_5427910,5/28/2014,39.5,0.333,69.8
USGS_5427910,5/29/2014,29.1,0.45,70.9
USGS_5427910,5/30/2014,27,0.304,44.5
USGS_5427910,5/31/2014,22.8,0.217,26.7
USGS_5427910,6/1/2014,23.6,0.17,21.6
USGS_5427910,6/2/2014,87.9,0.527,256
USGS_5427910,6/3/2014,59.1,0.495,158
USGS_5427910,6/4/2014,49.7,0.474,127
USGS_5427910,6/5/2014,43,0.413,95.9
USGS_5427910,6/6/2014,37.5,0.381,77.2
USGS_5427910,6/7/2014,33,0.328,58.4
USGS_5427910,6/8/2014,29.9,0.275,44.5
USGS_5427910,6/9/2014,26.3,0.231,32.8
USGS_5427910,6/10/2014,25.2,0.196,26.7
USGS_5427910,6/11/2014,23.7,0.185,23.6
USGS_5427910,6/12/2014,22.3,0.179,21.6
USGS_5427910,6/13/2014,21.6,0.174,20.3
USGS_5427910,6/14/2014,21.4,0.169,19.5
USGS_5427910,6/15/2014,20.6,0.164,18.2
USGS_5427910,6/16/2014,19.9,0.159,17
USGS_5427910,6/17/2014,30,0.154,24.4
USGS_5427910,6/18/2014,52,0.376,130
USGS_5427910,6/19/2014,55.1,1.01,286
USGS_5427910,6/20/2014,104,0.621,338
USGS_5427910,6/21/2014,62.9,0.529,180
USGS_5427910,6/22/2014,42.8,0.53,122
USGS_5427910,6/23/2014,46.3,0.533,133
USGS_5427910,6/24/2014,33,0.51,91.1
USGS_5427910,6/25/2014,26.4,0.488,69.6
USGS_5427910,6/26/2014,20.8,0.467,52.5
USGS_5427910,6/27/2014,17.5,0.442,41.8
USGS_5427910,6/28/2014,14.4,0.404,31.3
USGS_5427910,6/29/2014,15.4,0.368,30.5
USGS_5427910,6/30/2014,54.7,0.405,126
USGS_5427910,7/1/2014,88.8,0.53,262
USGS_5427910,7/2/2014,35.5,0.503,96.7
USGS_5427910,7/3/2014,28.8,0.484,75.4
USGS_5427910,7/4/2014,25.9,0.455,63.7
USGS_5427910,7/5/2014,23.7,0.427,54.5
USGS_5427910,7/6/2014,21.3,0.4,46
USGS_5427910,7/7/2014,20,0.374,40.4
USGS_5427910,7/8/2014,23.3,0.345,43.5
USGS_5427910,7/9/2014,20.8,0.318,35.8
USGS_5427910,7/10/2014,20.6,0.293,32.6
USGS_5427910,7/11/2014,19.5,0.275,29
USGS_5427910,7/12/2014,18.2,0.265,26.1
USGS_5427910,7/13/2014,19.7,0.256,27.2
USGS_5427910,7/14/2014,15.8,0.246,21
USGS_5427910,7/15/2014,15.7,0.237,20.1
USGS_5427910,7/16/2014,13.9,0.229,17.1
USGS_5427910,7/17/2014,15.5,0.22,18.5
USGS_5427910,7/18/2014,16.7,0.212,19.1
USGS_5427910,7/19/2014,15.5,0.204,17.1
USGS_5427910,7/20/2014,13.4,0.197,14.3
USGS_5427910,7/21/2014,13.9,0.19,14.2
USGS_5427910,7/22/2014,15.5,0.183,15.3
USGS_5427910,7/23/2014,15.2,0.176,14.5
USGS_5427910,7/24/2014,16.5,0.17,15.1
USGS_5427910,7/25/2014,17.8,0.164,15.8
USGS_5427910,7/26/2014,15.8,0.159,13.6
USGS_5427910,7/27/2014,13.5,0.154,11.3
USGS_5427910,7/28/2014,13.7,0.15,11.1
USGS_5427910,7/29/2014,13.5,0.145,10.6
USGS_5427910,7/30/2014,14.1,0.141,10.7
USGS_5427910,7/31/2014,13,0.136,9.57
USGS_5427910,8/1/2014,16.5,0.132,11.8
USGS_5427910,8/2/2014,29.8,0.128,20.6
USGS_5427910,8/3/2014,20.1,0.124,13.5
USGS_5427910,8/4/2014,26.4,0.161,27.9
USGS_5427910,8/5/2014,45,0.433,134
USGS_5427910,8/6/2014,38.1,0.234,48.1
USGS_5427910,8/7/2014,37.9,0.203,41.7
USGS_5427910,8/8/2014,34.1,0.181,33.3
USGS_5427910,8/9/2014,28.4,0.174,26.8
USGS_5427910,8/10/2014,25.2,0.169,23
USGS_5427910,8/11/2014,20.7,0.164,18.4
USGS_5427910,8/12/2014,16,0.159,13.8
USGS_5427910,8/13/2014,17.4,0.154,14.5
USGS_5427910,8/14/2014,17.8,0.15,14.4
USGS_5427910,8/15/2014,15.8,0.145,12.4
USGS_5427910,8/16/2014,17.1,0.141,13.1
USGS_5427910,8/17/2014,16.3,0.137,12.1
USGS_5427910,8/18/2014,13.2,0.133,9.47
USGS_5427910,8/19/2014,15.4,0.129,10.8
USGS_5427910,8/20/2014,11.5,0.125,7.81
USGS_5427910,8/21/2014,11.5,0.121,7.55
USGS_5427910,8/22/2014,7.75,0.118,4.94
USGS_5427910,8/23/2014,7.48,0.114,4.62
USGS_5427910,8/24/2014,8.94,0.111,5.36
USGS_5427910,8/25/2014,19.9,0.108,11.5
USGS_5427910,8/26/2014,14.5,0.104,8.2
USGS_5427910,8/27/2014,10.8,0.101,5.93
USGS_5427910,8/28/2014,7.61,0.0984,4.05
USGS_5427910,8/29/2014,9.2,0.0955,4.75
USGS_5427910,8/30/2014,16.3,0.0926,8.12
USGS_5427910,8/31/2014,18.9,0.0899,9.19
USGS_5427910,9/1/2014,12.9,0.0872,6.08
USGS_5427910,9/2/2014,11.8,0.0847,5.4
USGS_5427910,9/3/2014,14.8,0.0822,6.58
USGS_5427910,9/4/2014,43.8,0.232,71.8
USGS_5427910,9/5/2014,40,0.399,85.5
USGS_5427910,9/6/2014,28.7,0.396,61.3
USGS_5427910,9/7/2014,23.7,0.37,47.5
USGS_5427910,9/8/2014,18,0.332,32.4
USGS_5427910,9/9/2014,15.8,0.257,22
USGS_5427910,9/10/2014,13.3,0.207,14.9
USGS_5427910,9/11/2014,11.4,0.188,11.6
USGS_5427910,9/12/2014,12,0.172,11.1
USGS_5427910,9/13/2014,11.6,0.157,9.83
USGS_5427910,9/14/2014,11.9,0.144,9.25
USGS_5427910,9/15/2014,12.3,0.132,8.72
USGS_5427910,9/16/2014,13.1,0.12,8.5
USGS_5427910,9/17/2014,13.6,0.111,8.15
USGS_5427910,9/18/2014,12.4,0.108,7.28
USGS_5427910,9/19/2014,12.6,0.107,7.28
USGS_5427910,9/20/2014,13.3,0.105,7.56
USGS_5427910,9/21/2014,13.4,0.104,7.5
USGS_5427910,9/22/2014,12.2,0.102,6.72
USGS_5427910,9/23/2014,12.5,0.101,6.79
USGS_5427910,9/24/2014,12.8,0.0991,6.87
USGS_5427910,9/25/2014,13.1,0.0977,6.91
USGS_5427910,9/26/2014,13.2,0.0962,6.86
USGS_5427910,9/27/2014,13.5,0.0948,6.93
USGS_5427910,9/28/2014,14.3,0.0934,7.23
USGS_5427910,9/29/2014,14.2,0.092,7.05
USGS_5427910,9/30/2014,14.6,0.0907,7.14
USGS_5427910,10/1/2014,14,0.09,6.8
USGS_5427910,10/2/2014,13.8,0.0899,6.7
USGS_5427910,10/3/2014,22.6,0.0891,10.9
USGS_5427910,10/4/2014,21.1,0.0882,10.1
USGS_5427910,10/5/2014,19.1,0.0873,9
USGS_5427910,10/6/2014,18.1,0.0864,8.43
