"","sampledate","Project.x","Date_Time","TotP_mgL","sampletime.x","Site_ID.x","Project.y","Date.Time","SRP_mgL","Site_ID.y","sampletime.y"
"161",2003-09-16,"Mendota Yahara Tributary Study 2003-04","9/16/2003 3:00",0.141,"3:00:00","WIDNR_133040",NA,NA,NA,NA,NA
"162",2003-10-05,"Mendota Yahara Tributary Study 2003-04","10/5/2003 3:00",0.061,"3:00:00","WIDNR_133040",NA,NA,NA,NA,NA
"163",2003-11-13,"Mendota Yahara Tributary Study 2003-04","11/13/2003 3:00",0.188,"3:00:00","WIDNR_133040",NA,NA,NA,NA,NA
"164",2003-11-14,"Mendota Yahara Tributary Study 2003-04","11/14/2003 3:00",0.156,"3:00:00","WIDNR_133040",NA,NA,NA,NA,NA
"165",2003-11-15,"Mendota Yahara Tributary Study 2003-04","11/15/2003 3:00",0.186,"3:00:00","WIDNR_133040",NA,NA,NA,NA,NA
"166",2003-11-24,"Mendota Yahara Tributary Study 2003-04","11/24/2003 13:55",0.083,"1:55:00","WIDNR_133040",NA,NA,NA,NA,NA
"167",2003-12-10,"Mendota Yahara Tributary Study 2003-04","12/10/2003 14:00",0.065,"2:00:00","WIDNR_133040",NA,NA,NA,NA,NA
"168",2004-02-23,"Mendota Yahara Tributary Study 2003-04","2/23/2004 3:00",0.036,"3:00:00","WIDNR_133040",NA,NA,NA,NA,NA
"169",2004-02-27,"Mendota Yahara Tributary Study 2003-04","2/27/2004 3:00",0.306,"3:00:00","WIDNR_133040",NA,NA,NA,NA,NA
"170",2004-03-01,"Mendota Yahara Tributary Study 2003-04","3/1/2004 3:00",0.437,"3:00:00","WIDNR_133040",NA,NA,NA,NA,NA
"171",2004-03-06,"Mendota Yahara Tributary Study 2003-04","3/6/2004 3:00",0.32,"3:00:00","WIDNR_133040",NA,NA,NA,NA,NA
"172",2004-03-24,"Mendota Yahara Tributary Study 2003-04","3/24/2004 3:00",0.069,"3:00:00","WIDNR_133040",NA,NA,NA,NA,NA
"173",2004-04-07,"Mendota Yahara Tributary Study 2003-04","4/7/2004 3:00",0.192,"3:00:00","WIDNR_133040",NA,NA,NA,NA,NA
"174",2004-07-05,"Mendota Yahara Tributary Study 2004-05","7/5/2004 3:00",0.206,"3:00:00","WIDNR_133040",NA,NA,NA,NA,NA
"175",2004-07-07,"Mendota Yahara Tributary Study 2004-05","7/7/2004 3:00",0.227,"3:00:00","WIDNR_133040",NA,NA,NA,NA,NA
"176",2004-10-13,"Mendota Yahara Tributary Study 2004-05","10/13/2004 3:00",0.064,"3:00:00","WIDNR_133040",NA,NA,NA,NA,NA
"177",2004-10-24,"Mendota Yahara Tributary Study 2004-05","10/24/2004 3:00",0.088,"3:00:00","WIDNR_133040",NA,NA,NA,NA,NA
"178",2004-11-10,"Mendota Yahara Tributary Study 2004-05","11/10/2004 3:00",0.04,"3:00:00","WIDNR_133040",NA,NA,NA,NA,NA
"179",2004-11-23,"Mendota Yahara Tributary Study 2004-05","11/23/2004 3:00",0.041,"3:00:00","WIDNR_133040",NA,NA,NA,NA,NA
"180",2005-02-11,"Mendota Yahara Tributary Study 2004-05","2/11/2005 8:50",0.059,"8:50:00","WIDNR_133040",NA,NA,NA,NA,NA
"181",2005-03-16,"Mendota Yahara Tributary Study 2004-05","3/16/2005 3:00",0.327,"3:00:00","WIDNR_133040",NA,NA,NA,NA,NA
"182",2005-04-20,"Mendota Yahara Tributary Study 2004-05","4/20/2005 2:00",0.272,"2:00:00","WIDNR_133040",NA,NA,NA,NA,NA
"183",2005-05-09,"Mendota Yahara Tributary Study 2004-05","5/9/2005 2:00",0.2,"2:00:00","WIDNR_133040",NA,NA,NA,NA,NA
"184",2005-05-10,"Mendota Yahara Tributary Study 2004-05","5/10/2005 0:00",0.188,"12:00:00","WIDNR_133040","Mendota Yahara Tributary Study 2004-05","5/10/2005 0:00",0.006,"WIDNR_133040","12:00:00"
"185",2005-06-01,"Mendota Yahara Tributary Study 2004-05","6/1/2005 3:00",0.167,"3:00:00","WIDNR_133040",NA,NA,NA,NA,NA
"186",2005-07-10,"Mendota Yahara Tributary Study 2005-06","7/10/2005 3:00",0.311,"3:00:00","WIDNR_133040",NA,NA,NA,NA,NA
"187",2005-08-05,"Mendota Yahara Tributary Study 2005-06","8/5/2005 3:00",0.331,"3:00:00","WIDNR_133040",NA,NA,NA,NA,NA
"188",2005-12-27,"Mendota Yahara Tributary Study 2005-06","12/27/2005 10:25",0.022,"10:25:00","WIDNR_133040",NA,NA,NA,NA,NA
"189",2006-01-21,"Mendota Yahara Tributary Study 2005-06","1/21/2006 3:00",0.028,"3:00:00","WIDNR_133040",NA,NA,NA,NA,NA
"190",2006-02-16,"Mendota Yahara Tributary Study 2005-06","2/16/2006 8:20",0.032,"8:20:00","WIDNR_133040",NA,NA,NA,NA,NA
"191",2006-03-20,"Mendota Yahara Tributary Study 2005-06","3/20/2006 3:00",0.091,"3:00:00","WIDNR_133040",NA,NA,NA,NA,NA
"192",2006-04-03,"Mendota Yahara Tributary Study 2005-06","4/3/2006 10:15",0.067,"10:15:00","WIDNR_133040","Mendota Yahara Tributary Study 2005-06","4/3/2006 10:15",1e-04,"WIDNR_133040","10:15:00"
"193",2006-04-20,NA,NA,NA,NA,NA,"Mendota Yahara Tributary Study 2005-06","4/20/2006 7:55",0.002,"WIDNR_133040","7:55:00"
"194",2006-05-01,NA,NA,NA,NA,NA,"Mendota Yahara Tributary Study 2005-06","5/1/2006 9:55",0.003,"WIDNR_133040","9:55:00"
"195",2006-05-12,"Mendota Yahara Tributary Study 2005-06","5/12/2006 3:00",0.116,"3:00:00","WIDNR_133040",NA,NA,NA,NA,NA
"196",2006-05-15,"Mendota Yahara Tributary Study 2005-06","5/15/2006 3:00",0.088,"3:00:00","WIDNR_133040","Mendota Yahara Tributary Study 2005-06","5/15/2006 3:00",0.003,"WIDNR_133040","3:00:00"
"197",2006-06-02,"","6/2/2006 3:00",0.121,"3:00:00","WIDNR_133040",NA,NA,NA,NA,NA
"198",2006-06-18,"","6/18/2006 3:00",0.228,"3:00:00","WIDNR_133040",NA,NA,NA,NA,NA
"199",2006-06-27,"Mendota Yahara Tributary Study 2491-9K41 (USGS # 9KP41)","6/27/2006 3:00",0.229,"3:00:00","WIDNR_133040",NA,NA,NA,NA,NA
"200",2006-07-09,"Mendota Yahara Tributary Study 2491-9K41 (USGS # 9KP41)","7/9/2006 3:00",0.261,"3:00:00","WIDNR_133040",NA,NA,NA,NA,NA
"201",2006-07-17,"Mendota Yahara Tributary Study 2491-9K41 (USGS # 9KP41)","7/17/2006 3:00",0.264,"3:00:00","WIDNR_133040",NA,NA,NA,NA,NA
"202",2006-07-28,"Mendota Yahara Tributary Study 2491-9K41 (USGS # 9KP41)","7/28/2006 3:00",0.313,"3:00:00","WIDNR_133040","Mendota Yahara Tributary Study 2491-9K41 (USGS # 9KP41)","7/28/2006 3:00",0.002,"WIDNR_133040","3:00:00"
"203",2006-08-09,"Mendota Yahara Tributary Study 2491-9K41 (USGS # 9KP41)","8/9/2006 3:00",0.278,"3:00:00","WIDNR_133040",NA,NA,NA,NA,NA
"204",2006-08-26,"","8/26/2006 3:00",0.146,"3:00:00","WIDNR_133040",NA,NA,NA,NA,NA
"205",2006-09-13,"Mendota Yahara Tributary Study 2491-9K41 (USGS # 9KP41)","9/13/2006 3:00",0.144,"3:00:00","WIDNR_133040",NA,NA,NA,NA,NA
"206",2006-09-25,"Mendota Yahara Tributary Study 2491-9K41 (USGS # 9KP41)","9/25/2006 10:35",0.094,"10:35:00","WIDNR_133040","Mendota Yahara Tributary Study 2491-9K41 (USGS # 9KP41)","9/25/2006 10:35",0.002,"WIDNR_133040","10:35:00"
"207",2006-11-10,"Mendota Yahara Tributary Study 2491-9K41 (USGS # 9KP41)","11/10/2006 3:00",0.055,"3:00:00","WIDNR_133040",NA,NA,NA,NA,NA
"208",2006-12-23,"Mendota Yahara Tributary Study 2491-9K41 (USGS # 9KP41)","12/23/2006 3:00",0.043,"3:00:00","WIDNR_133040",NA,NA,NA,NA,NA
"209",2007-01-05,"Mendota Yahara Tributary Study 2491-9K41 (USGS # 9KP41)","1/5/2007 3:00",0.042,"3:00:00","WIDNR_133040",NA,NA,NA,NA,NA
"210",2007-01-29,"Mendota Yahara Tributary Study 2491-9K41 (USGS # 9KP41)","1/29/2007 11:45",0.026,"11:45:00","WIDNR_133040",NA,NA,NA,NA,NA
"211",2007-03-13,"Mendota Yahara Tributary Study 2491-9K41 (USGS # 9KP41)","3/13/2007 11:30",0.471,"11:30:00","WIDNR_133040","Mendota Yahara Tributary Study 2491-9K41 (USGS # 9KP41)","3/13/2007 11:30",0.259,"WIDNR_133040","11:30:00"
"212",2007-03-14,"Mendota Yahara Tributary Study 2491-9K41 (USGS # 9KP41)","3/14/2007 12:00",0.616,"12:00:00","WIDNR_133040",NA,NA,NA,NA,NA
"213",2007-03-27,"Mendota Yahara Tributary Study 2491-9K41 (USGS # 9KP41)","3/27/2007 12:00",0.227,"12:00:00","WIDNR_133040",NA,NA,NA,NA,NA
"214",2007-04-03,"Mendota Yahara Tributary Study 2491-9K41 (USGS # 9KP41)","4/3/2007 12:00",0.133,"12:00:00","WIDNR_133040",NA,NA,NA,NA,NA
"215",2007-04-11,"Mendota Yahara Tributary Study 2491-9K41 (USGS # 9KP41)","4/11/2007 12:00",0.157,"12:00:00","WIDNR_133040",NA,NA,NA,NA,NA
"216",2007-05-21,"Mendota Yahara Tributary Study 2491-9K41 (USGS # 9KP41)","5/21/2007 12:00",0.111,"12:00:00","WIDNR_133040",NA,NA,NA,NA,NA
"217",2007-06-17,"Mendota Yahara Tributary Study 2491-9K41 (USGS # 9KP41)","6/17/2007 12:00",0.199,"12:00:00","WIDNR_133040",NA,NA,NA,NA,NA
"218",2007-08-23,NA,NA,NA,NA,NA,"","8/23/2007 10:35",0.17,"WIDNR_133040","10:35:00"
"219",2007-09-02,"","9/2/2007 12:00",0.196,"12:00:00","WIDNR_133040",NA,NA,NA,NA,NA
"220",2007-09-14,"","9/14/2007 12:00",0.138,"12:00:00","WIDNR_133040",NA,NA,NA,NA,NA
"221",2007-10-03,"","10/3/2007 12:00",0.093,"12:00:00","WIDNR_133040",NA,NA,NA,NA,NA
"222",2007-10-27,"","10/27/2007 12:00",0.084,"12:00:00","WIDNR_133040",NA,NA,NA,NA,NA
"223",2007-11-21,"SCR Watershed Rotation Sites (Non_LTT)","11/21/2007 12:36",0.029,"12:36:00","WIDNR_133040",NA,NA,NA,NA,NA
"224",2007-12-19,"SCR Watershed Rotation Sites (Non_LTT)","12/19/2007 13:35",0.033,"1:35:00","WIDNR_133040",NA,NA,NA,NA,NA
"225",2008-01-07,"","1/7/2008 11:15",0.04,"11:15:00","WIDNR_133040",NA,NA,NA,NA,NA
"226",2008-01-14,"SCR Watershed Rotation Sites (Non_LTT)","1/14/2008 14:26",0.094,"2:26:00","WIDNR_133040",NA,NA,NA,NA,NA
"227",2008-02-13,"SCR Watershed Rotation Sites (Non_LTT)","2/13/2008 14:30",0.034,"2:30:00","WIDNR_133040",NA,NA,NA,NA,NA
"228",2008-03-13,"","3/13/2008 12:20",0.041,"12:20:00","WIDNR_133040","","3/13/2008 12:20",0.017,"WIDNR_133040","12:20:00"
"229",2008-03-14,"Mendota Yahara Tributary Study 2007-08","3/14/2008 9:10",0.051,"9:10:00","WIDNR_133040","Mendota Yahara Tributary Study 2007-08","3/14/2008 9:10",0.024,"WIDNR_133040","9:10:00"
"230",2008-03-15,"Mendota Yahara Tributary Study 2007-08","3/15/2008 12:00",0.328,"12:00:00","WIDNR_133040",NA,NA,NA,NA,NA
"231",2008-03-17,"Mendota Yahara Tributary Study 2007-08","3/17/2008 0:00",0.319,"12:00:00","WIDNR_133040","Mendota Yahara Tributary Study 2007-08","3/17/2008 0:00",0.205,"WIDNR_133040","12:00:00"
"232",2008-03-18,"Mendota Yahara Tributary Study 2007-08","3/18/2008 14:25",0.247,"2:25:00","WIDNR_133040","Mendota Yahara Tributary Study 2007-08","3/18/2008 14:25",0.137,"WIDNR_133040","2:25:00"
"233",2008-03-20,"Mendota Yahara Tributary Study 2007-08","3/20/2008 10:21",0.142,"10:21:00","WIDNR_133040","Mendota Yahara Tributary Study 2007-08","3/20/2008 10:21",0.08,"WIDNR_133040","10:21:00"
"234",2008-03-27,"Mendota Yahara Tributary Study 2007-08","3/27/2008 5:30",0.077,"5:30:00","WIDNR_133040",NA,NA,NA,NA,NA
"235",2008-04-01,"Mendota Yahara Tributary Study 2007-08","4/1/2008 23:15",0.093,"11:15:00","WIDNR_133040",NA,NA,NA,NA,NA
"236",2008-04-09,"Mendota Yahara Tributary Study 2007-08","4/9/2008 9:40",0.094,"9:40:00","WIDNR_133040","Mendota Yahara Tributary Study 2007-08","4/9/2008 9:40",0.01,"WIDNR_133040","9:40:00"
"237",2008-04-11,"Mendota Yahara Tributary Study 2007-08","4/11/2008 1:30",0.184,"1:30:00","WIDNR_133040","Mendota Yahara Tributary Study 2007-08","4/11/2008 1:30",0.052,"WIDNR_133040","1:30:00"
"238",2008-04-15,"SCR Watershed Rotation Sites (Non_LTT)","4/15/2008 13:56",0.261,"1:56:00","WIDNR_133040",NA,NA,NA,NA,NA
"239",2008-05-02,"Mendota Yahara Tributary Study 2007-08","5/2/2008 11:00",0.157,"11:00:00","WIDNR_133040",NA,NA,NA,NA,NA
"240",2008-05-05,"Mendota Yahara Tributary Study 2007-08","5/5/2008 11:00",0.114,"11:00:00","WIDNR_133040",NA,NA,NA,NA,NA
"241",2008-05-08,"Mendota Yahara Tributary Study 2007-08","5/8/2008 11:00",0.102,"11:00:00","WIDNR_133040",NA,NA,NA,NA,NA
"242",2008-05-10,"Mendota Yahara Tributary Study 2007-08","5/10/2008 11:00",0.099,"11:00:00","WIDNR_133040",NA,NA,NA,NA,NA
"243",2008-05-12,"Mendota Yahara Tributary Study 2007-08","5/12/2008 9:00",0.091,"9:00:00","WIDNR_133040","Mendota Yahara Tributary Study 2007-08","5/12/2008 9:00",0.002,"WIDNR_133040","9:00:00"
"244",2008-05-13,"Mendota Yahara Tributary Study 2007-08","5/13/2008 12:45",0.094,"12:45:00","WIDNR_133040",NA,NA,NA,NA,NA
"245",2008-05-14,"Mendota Yahara Tributary Study 2007-08","5/14/2008 9:30",0.119,"9:30:00","WIDNR_133040",NA,NA,NA,NA,NA
"246",2008-05-16,"Mendota Yahara Tributary Study 2007-08","5/16/2008 11:00",0.087,"11:00:00","WIDNR_133040",NA,NA,NA,NA,NA
"247",2008-05-18,"Mendota Yahara Tributary Study 2007-08","5/18/2008 11:00",0.119,"11:00:00","WIDNR_133040",NA,NA,NA,NA,NA
"248",2008-05-20,"Mendota Yahara Tributary Study 2007-08","5/20/2008 11:15",0.117,"11:15:00","WIDNR_133040",NA,NA,NA,NA,NA
"249",2008-05-22,"Mendota Yahara Tributary Study 2007-08","5/22/2008 11:45",0.136,"11:45:00","WIDNR_133040",NA,NA,NA,NA,NA
"250",2008-05-24,"Mendota Yahara Tributary Study 2007-08","5/24/2008 11:00",0.159,"11:00:00","WIDNR_133040",NA,NA,NA,NA,NA
"251",2008-05-26,"Mendota Yahara Tributary Study 2007-08","5/26/2008 11:00",0.146,"11:00:00","WIDNR_133040",NA,NA,NA,NA,NA
"252",2008-05-27,"Mendota Yahara Tributary Study 2007-08","5/27/2008 3:30",0.156,"3:30:00","WIDNR_133040","Mendota Yahara Tributary Study 2007-08","5/27/2008 3:30",1e-04,"WIDNR_133040","3:30:00"
"253",2008-06-02,"Mendota Yahara Tributary Study 2007-08","6/2/2008 11:00",0.093,"11:00:00","WIDNR_133040",NA,NA,NA,NA,NA
"254",2008-06-04,"Mendota Yahara Tributary Study 2007-08","6/4/2008 11:00",0.111,"11:00:00","WIDNR_133040",NA,NA,NA,NA,NA
"255",2008-06-05,"Mendota Yahara Tributary Study 2007-08","6/5/2008 23:30",0.121,"11:30:00","WIDNR_133040",NA,NA,NA,NA,NA
"256",2008-06-07,"Mendota Yahara Tributary Study 2007-08","6/7/2008 4:15",0.127,"4:15:00","WIDNR_133040",NA,NA,NA,NA,NA
"257",2008-06-08,"Mendota Yahara Tributary Study 2007-08","6/8/2008 23:15",0.268,"11:15:00","WIDNR_133040",NA,NA,NA,NA,NA
"258",2008-06-09,"Mendota Yahara Tributary Study 2007-08","6/9/2008 23:30",0.426,"11:30:00","WIDNR_133040",NA,NA,NA,NA,NA
"259",2008-06-10,"Mendota Yahara Tributary Study 2007-08","6/10/2008 23:15",0.339,"11:15:00","WIDNR_133040",NA,NA,NA,NA,NA
"260",2008-06-11,"Mendota Yahara Tributary Study 2007-08","6/11/2008 10:15",0.375,"10:15:00","WIDNR_133040","Mendota Yahara Tributary Study 2007-08","6/11/2008 10:15",0.026,"WIDNR_133040","10:15:00"
"261",2008-06-25,"SCR Watershed Rotation Sites (Non_LTT)","6/25/2008 14:27",0.171,"2:27:00","WIDNR_133040",NA,NA,NA,NA,NA
"262",2008-06-30,"Mendota Yahara Tributary Study 2008-09","6/30/2008 11:00",0.118,"11:00:00","WIDNR_133040",NA,NA,NA,NA,NA
"263",2008-07-02,"Mendota Yahara Tributary Study 2008-09","7/2/2008 11:00",0.124,"11:00:00","WIDNR_133040",NA,NA,NA,NA,NA
"264",2008-07-03,"Mendota Yahara Tributary Study 2008-09","7/3/2008 8:00",0.136,"8:00:00","WIDNR_133040",NA,NA,NA,NA,NA
"265",2008-07-05,"Mendota Yahara Tributary Study 2008-09","7/5/2008 11:00",0.106,"11:00:00","WIDNR_133040",NA,NA,NA,NA,NA
"266",2008-07-07,"Mendota Yahara Tributary Study 2008-09","7/7/2008 12:00",0.114,"12:00:00","WIDNR_133040",NA,NA,NA,NA,NA
"267",2008-07-08,"Mendota Yahara Tributary Study 2008-09","7/8/2008 23:15",0.111,"11:15:00","WIDNR_133040",NA,NA,NA,NA,NA
"268",2008-07-09,"Mendota Yahara Tributary Study 2008-09","7/9/2008 11:00",0.133,"11:00:00","WIDNR_133040",NA,NA,NA,NA,NA
"269",2008-07-10,"Mendota Yahara Tributary Study 2008-09","7/10/2008 11:00",0.121,"11:00:00","WIDNR_133040",NA,NA,NA,NA,NA
"270",2008-07-11,"Mendota Yahara Tributary Study 2008-09","7/11/2008 23:00",0.148,"11:00:00","WIDNR_133040",NA,NA,NA,NA,NA
"271",2008-07-12,"Mendota Yahara Tributary Study 2008-09","7/12/2008 23:15",0.226,"11:15:00","WIDNR_133040",NA,NA,NA,NA,NA
"272",2008-07-13,"Mendota Yahara Tributary Study 2008-09","7/13/2008 23:15",0.233,"11:15:00","WIDNR_133040",NA,NA,NA,NA,NA
"273",2008-07-14,"Mendota Yahara Tributary Study 2008-09","7/14/2008 23:45",0.233,"11:45:00","WIDNR_133040",NA,NA,NA,NA,NA
"274",2008-07-16,"Mendota Yahara Tributary Study 2008-09","7/16/2008 11:00",0.203,"11:00:00","WIDNR_133040",NA,NA,NA,NA,NA
"275",2008-07-17,"SCR Watershed Rotation Sites (Non_LTT)","7/17/2008 13:45",0.216,"1:45:00","WIDNR_133040",NA,NA,NA,NA,NA
"276",2008-07-18,"Mendota Yahara Tributary Study 2008-09","7/18/2008 11:00",0.221,"11:00:00","WIDNR_133040",NA,NA,NA,NA,NA
"277",2008-07-20,"Mendota Yahara Tributary Study 2008-09","7/20/2008 11:00",0.235,"11:00:00","WIDNR_133040",NA,NA,NA,NA,NA
"278",2008-07-25,"Mendota Yahara Tributary Study 2008-09","7/25/2008 11:00",0.196,"11:00:00","WIDNR_133040","Mendota Yahara Tributary Study 2008-09","7/25/2008 11:00",0.018,"WIDNR_133040","11:00:00"
"279",2008-07-28,"Mendota Yahara Tributary Study 2008-09","7/28/2008 11:00",0.088,"11:00:00","WIDNR_133040","Mendota Yahara Tributary Study 2008-09","7/28/2008 11:00",1e-04,"WIDNR_133040","11:00:00"
"280",2008-07-29,"Mendota Yahara Tributary Study 2008-09","7/29/2008 8:35",0.127,"8:35:00","WIDNR_133040","Mendota Yahara Tributary Study 2008-09","7/29/2008 8:35",0.003,"WIDNR_133040","8:35:00"
"281",2008-07-30,"Mendota Yahara Tributary Study 2008-09","7/30/2008 11:00",0.136,"11:00:00","WIDNR_133040",NA,NA,NA,NA,NA
"282",2008-07-31,"Mendota Yahara Tributary Study 2008-09","7/31/2008 9:00",0.196,"9:00:00","WIDNR_133040",NA,NA,NA,NA,NA
"283",2008-08-05,"","8/5/2008 11:00",0.132,"11:00:00","WIDNR_133040",NA,NA,NA,NA,NA
"284",2008-08-11,"","8/11/2008 11:00",0.137,"11:00:00","WIDNR_133040",NA,NA,NA,NA,NA
"285",2008-08-17,"","8/17/2008 11:00",0.172,"11:00:00","WIDNR_133040",NA,NA,NA,NA,NA
"286",2008-08-20,"SCR Watershed Rotation Sites (Non_LTT)","8/20/2008 14:12",0.132,"2:12:00","WIDNR_133040",NA,NA,NA,NA,NA
"287",2008-08-24,"","8/24/2008 11:00",0.159,"11:00:00","WIDNR_133040",NA,NA,NA,NA,NA
